date,HSCIIT,HSCIH,HSCIEN,HSCICD,HSCIPC,HSCIFN,HSCIMT,HSCICS,HSCIUT,HSCITC,HSCIIN
2000-04-28,-0.26016913231506156,-0.2089150758207784,-0.005205881349571895,-0.15207805164572707,-0.13236194373514376,-0.030893733002743562,0.03500730512504657,-0.06582941650350249,0.0030192036000209477,-0.16238112923983172,0.09541217243040867
2000-05-31,-0.10666837609577084,-0.1796261617019297,0.21685573586096218,0.0073652630560239185,-0.19611494968885268,-0.03286975375561407,-0.05789255168977836,0.03187892632781275,0.035072800972418605,0.013575383853903444,-0.09019350745479526
2000-06-30,-0.018616687297059564,0.012117774942104864,0.046916920302108034,0.13988259266937342,0.16888066546478164,0.062093659323977146,0.1053429462884945,-0.004261630931692184,0.012186885741646059,0.12370095682827476,0.2383903375623544
2000-07-31,0.06598087020898369,-0.01094539443577991,0.11323111379102424,-0.05489314135150236,0.08321946071732977,0.14036293897342178,0.14745767216862027,0.2304793454577796,-0.004590993287788558,-0.046264231230619624,0.026387215208406145
2000-08-31,-0.058861608769650964,0.11753458288088403,0.03584071652416121,-0.045282381267512384,0.1454773681055157,0.0725380380459788,0.023932843496066614,0.12355789644860815,0.021525116804898214,-0.05659159408595771,-0.1081350948033708
2000-09-29,-0.15047670239467215,-0.1563253839166896,-0.14226820488638425,-0.1399945923358651,-0.04617741504609563,-0.016986928201259355,-0.18168039091484922,-0.07636764215156122,-0.00871655999490717,-0.17862569303991704,-0.013069885131006376
2000-10-31,-0.12670044773318312,-0.13805570299746628,-0.02483194077783535,-0.062033406121025814,-0.1041708344526816,0.0019562796577012875,-0.14655129516490206,0.0669202911167599,0.03730690760711153,-0.09224050276249862,-0.08088724153979121
2000-11-30,-0.1463534439355053,-0.023929310064369158,-0.14223038408511157,-0.10891849396048403,-0.03287861773263234,-0.026788753829825596,-0.03673255203778192,-0.03785647260413694,0.009791362075616261,-0.18000796226695182,-0.04624983046249842
2000-12-29,-0.07199165647701933,-0.03042621701892123,-0.05283330730386804,6.839290355165062e-06,0.20141843971631213,0.11390607879751236,0.024251962149183903,0.029453294944260966,0.10120875130283857,0.01215417784434103,-0.16107792946530142
2001-01-31,0.3421613535780996,-0.03635950669424992,-0.031734144950636534,0.10439421399993143,0.04762636940226783,0.04004802807795316,0.0018713680685511491,0.01348150772107748,-0.04132815410904633,0.12861893186123474,0.12833160996502424
2001-02-28,-0.08080638920810546,0.010721247563352687,0.11265556927356069,-0.09427232023978349,0.02492949920850407,-0.12165870379908694,0.22814261371084021,0.14196707986181667,0.08328903224077155,-0.12160439132971712,-0.04481423799770645
2001-03-30,-0.1701534170153417,-0.10751224308431184,-0.01581521704472255,-0.16321381686905156,-0.14783618194278225,-0.10975517281472913,0.0029190458402261754,0.11174776942213183,-0.03386105051321475,-0.2219898637012252,-0.060264650679976106
2001-04-30,0.14072980543568758,-0.010176338071933522,0.13264995367100574,0.08500224700739478,-0.003168754163490939,0.07815924861727863,0.1531364233759187,-0.04241308662526422,-0.04003756189175356,0.12075598983861946,0.16313801625689672
2001-05-31,-0.05793109856051604,0.04273626232502403,0.04552553445879082,-0.004473295779739206,0.011535289194998244,-0.021488839497329826,0.2145332392013546,0.006983562385710629,0.0030902623388171513,0.010561956266165184,-0.043666572337149656
2001-06-29,-0.12668545262416342,-0.09508593792763698,-0.034093707081926605,0.03960088960164598,-0.013927327917150345,-0.04829750357938689,-0.05480794802629074,-0.01705398047938378,0.05061725658813354,0.06999664954210405,-0.1765829927025604
2001-07-31,-0.06885703453338399,-0.13906468564515506,0.0028153854868862016,-0.12148091014269191,-0.04205221065338771,-0.02073942526850403,-0.17804601582095314,-0.10355879939071133,-0.028209304091741272,-0.12843462150666707,0.03519372384682384
2001-08-31,-0.09657717597525795,-0.09088114664113889,-0.06386596394900212,-0.22802193251279668,-0.04326183935277361,0.013901562842918658,-0.16373985886771425,-0.018664687421115822,0.0024096071689068133,-0.28362424278714204,-0.15702980200641337
2001-09-28,-0.21564396881562664,-0.08536927015408402,-0.01751739369180727,-0.05566284708810776,-0.2011432936868588,-0.09786788035522032,-0.09433002350794706,0.006595845155048297,-0.011967100219591797,-0.0072022623740998215,-0.21078126854055712
2001-10-31,0.13613301546549295,0.11071209784744074,0.009501406478399144,0.019712325031812528,0.02923330585325634,0.025421160306114743,0.1945827280064567,0.04793943208040119,-0.005834648430650513,-0.05075351500014025,-0.022941743537132187
2001-11-30,0.09322070375551483,0.14418980600988984,-0.058729048155021,0.13079520005348133,0.13849863031254483,0.10269830909247646,0.09872926474642063,0.12688441296578024,-0.0017637539739582264,0.16783692294047214,0.2627834351663272
2001-12-31,0.0958235311487996,-0.038911928725181344,0.0016094420600858417,0.014947285446841985,0.07584935660665426,-0.02368268221313863,-0.052853987416185855,0.010483954317606292,-0.009885639319931472,-0.012024859815450095,-0.05712299112582975
2002-01-31,-0.048595142282264914,0.17306145744156476,0.08036860887578179,-0.08173230945469723,-0.04164977308099771,-0.04111876912517509,0.11487900775451498,-0.0485453650491271,0.008989475844408235,-0.16241528192382093,0.08116347491580322
2002-02-28,-0.05685530315904763,-0.04874902325032793,0.03557028940059137,0.02558464075781286,-0.08704255914404058,-0.0025052789807094022,0.0371579913440887,0.015254943327264181,0.060818160112483755,-0.0024779735682819437,0.026875180187465153
2002-03-29,0.0502722831745015,-0.07676629908323729,0.12222991290303975,0.05988165924459832,0.04847039830185418,0.03613074521904491,0.03629838249628303,0.10214913224029254,0.00506416695495604,0.05889839604992786,0.17426644297599903
2002-04-30,-0.0272307897596219,0.06105678432030892,0.03247824589717374,0.05532159078751553,0.10566161479348146,0.02971697024262987,-0.01951817882344775,0.09266976096263435,-0.012117643155729607,0.043501556730142665,0.07420517366051649
2002-05-31,-0.019811681249448876,0.13958658006945712,0.025094583831142936,-0.019952997557716068,-0.05315280464216643,0.012554857440714606,0.049097057978382486,0.08776133182031742,0.04523243805989563,-0.03459664996738787,-0.07117458973231483
2002-06-28,-0.1103069802776917,-0.10542574312410613,0.004351183220749677,-0.0715629114162123,-0.05568039439995642,-0.05317258672511993,-0.009582362385224585,0.05520922267071482,-0.019824168939189923,-0.07815599574504783,-0.12048650481010892
2002-07-31,-0.045087861219720415,-0.2653821381734658,-0.019858135453081793,-0.07098146460042531,-0.047180899775741136,-0.011131183097438768,-0.07360968698545323,-0.07540855677185698,-0.014140371148889885,-0.0725256904052769,-0.09533967291986467
2002-08-30,-0.021178713040204244,-0.011239278320023693,0.007335602584973566,-0.02147794422276017,-0.09900405642671184,-0.007206749159015535,-0.1218861373406327,-0.08437044497202573,0.02357004513678196,-0.005884528733313132,-0.014529588058999843
2002-09-30,-0.07439506677405006,-0.07109738900047002,0.0008031459815764919,-0.11744585078884029,-0.10506996824970172,-0.0806476585203183,-0.16414483490849752,0.05821676690389954,0.03745436974414562,-0.16863414964145584,-0.060935613232159125
2002-10-31,0.018648866263214048,0.052180013571173856,-0.08475198301045694,0.041660880433273206,0.046646956684968766,0.05167600479321188,0.056334591053293526,-0.07063727454909818,-0.03309236507669355,0.05445816465610198,0.04425993983315202
2002-11-29,0.04385629414314485,-0.04773407953129438,-0.007661421827300008,0.08529771788004026,0.09224767968434722,0.060561827509962196,0.05790327931001804,-0.0005491440827568583,-0.008484387270180749,0.11388277964270554,0.08685076657621305
2002-12-31,-0.07986272258726401,-0.004224107255592968,0.057438256971682256,-0.06909066544573361,-0.09688675062806851,-0.05457734209853893,0.03317076448421252,0.0464957727192965,-0.012749748924252735,-0.10785111800058889,-0.03873133545476792
2003-01-31,0.07199458447815865,0.2124240642759161,0.02776801226887593,0.06182673160432817,-0.012381705620857941,-0.02372879273701156,0.10653876378614191,0.09213933466378577,-0.004329612981395448,0.0010289264220539884,0.05138708011087911
2003-02-28,-0.022559835568267683,0.08278268475646278,0.05243928435100309,0.02617605856568317,-0.01539042148767944,0.01500613458332034,0.03758577284949527,-0.0378902858005814,0.007513207296408142,-0.09867540678393416,-0.009556432080824795
2003-03-31,-0.07538541442343016,0.002309326870730377,-0.021827910898411074,-0.06478922858432512,-0.1001991268335094,-0.03781304240019834,-0.03404343700878454,-0.044015581385006164,0.01764330028649752,-0.08165680473372783,-0.018794234571610113
2003-04-30,-0.06606384436224144,-0.021655905877405845,0.00214289497888398,0.005980129020106251,-0.011553366788226382,0.03186445045741526,-0.0730715664475774,-0.11332526968524415,-0.009806979523221182,0.0139409559512651,0.0008615840329251334
2003-05-30,0.1288141063255488,0.1359008569356268,0.07638341630307344,0.11450337015540168,0.0969338953298926,0.08600452031017825,0.17990109762655382,0.16809150221904012,0.04168643942988992,0.12790294627383014,0.12098747865680148
2003-06-30,0.06014373156246333,0.032888202185189286,0.10049374118319321,0.04595709830850159,0.0038137582767179268,-0.0027423091738002503,0.05360446100640748,0.04012122236959614,0.010874431537029716,0.04335177217783226,0.0572458525316375
2003-07-31,0.16675043210708895,0.029108726512295346,0.11795631097499126,0.07053946074002693,0.10928147999656357,0.03855555043121339,0.16985788984872952,0.0566398162895676,0.02090496225762717,0.06984644385971817,0.10950500042020339
2003-08-29,0.07160117671779798,0.09070008899436366,0.11312333767548521,0.09309390970040776,0.17759993115614647,0.06860317953727968,0.07746070413549089,0.017213193576305352,0.021698429128105268,0.00895692234274903,0.14094725907330052
2003-09-30,-0.008078827393499743,-0.017665057455633404,-0.08008631902180463,0.018426222195534248,0.07604334894733378,0.04537403057487621,0.023948267972976778,0.08333569672906038,-0.014227929947930318,0.038620363464372254,-0.0007634709952153429
2003-10-31,0.13814235304583322,0.0488537571294092,0.1249428598764708,0.09510533098609342,0.045018981453184725,0.11711040219432922,0.316798207279968,0.17865269284721652,0.04198121405847366,0.09727817283777629,-0.08446359589593666
2003-11-28,-0.032098100688684905,-0.0075232627202532765,0.044616644616644496,-3.076639079468979e-05,-0.0396872847320604,0.021684592596546537,0.03547785815344451,0.036183626025409366,0.049010613647983536,0.010918145830673076,0.028763217914161254
2003-12-31,0.00878412934832351,0.04048141498769864,0.18549019371336217,0.036705433511784014,0.0338496728045421,0.027158462094397207,0.2669437917946864,0.033846533088254915,0.01360212656372628,0.047574685782858506,-0.022985957504698562
2004-01-30,0.08519967980076482,0.06254553355743298,-0.04207693501247656,0.0786912004748479,0.18816806634680217,0.001864983660200048,-0.06758535425582501,0.10857181362512502,0.028493186189586073,0.0945210641344485,0.04902865806804302
2004-02-27,-0.019146128564286213,0.10402670435750139,0.042217767097279646,0.07017181846945397,0.009717937417364375,0.053823080210012364,0.1800304762992715,0.03779572230352857,0.06883345546665431,0.07855018177812068,-0.0040066072148426946
2004-03-31,-0.07812121364050373,-0.016239833080011534,-0.013686833429300882,-0.12240018510424966,-0.06755636062067605,-0.08448787381217149,-0.04648979810569598,-0.0310832506078631,0.03360095798871998,-0.17991573033707875,-0.07462524494197897
2004-04-30,-0.1148435517203873,-0.1190718794993908,-0.14074374486595953,-0.08954622685727676,-0.07701489742659529,-0.03750591991019281,-0.1977580686684386,-0.1001240002480005,-0.028375648687018473,-0.10722570801351416,-0.14918924685299773
2004-05-31,-0.006697114301513429,-0.02298872251348394,0.12767972294122432,0.03588407056154819,-0.01676175985799422,0.023795964299219596,-0.0157740469469988,0.05283655204249671,-0.02182448357989497,0.06585051096927197,0.04428562472572262
2004-06-30,-0.040144329896907305,-0.13865565142419622,-0.015296927818121753,0.02575750516392561,-0.02034868726466188,-0.0017844905079343887,-0.011613729825794006,-0.042901385546406656,0.009164577109400218,0.050459766353611046,0.03127138689111142
2004-07-30,-0.05154340214379294,-0.029819751850662213,0.10521157646804036,-0.012044362012188281,0.036929050941160835,-0.015803809854979534,0.029510222761179428,0.017098677643004656,0.017327166443440234,-0.03859692844459672,-0.022883521652317107
2004-08-31,0.030303373458502758,-0.04298616404499567,-0.016054596405965182,0.005333169864525145,0.10235415833603079,0.04926891578489645,-0.0318527678241014,-0.061374510729909404,0.02525738788592813,-0.0024301730283196044,-0.004885256058909104
2004-09-30,0.025026653330842086,-0.07416972388491994,0.09280070105905724,0.04754573170731713,0.010934090294051568,0.02275464611798217,0.16425434916373005,0.06550044762757379,0.016306434966276928,0.03931854354110498,-0.005316346568322139
2004-10-29,0.048037743941668376,0.015346246426305887,-0.025287387744501677,-0.025109503921768472,-0.00877113045063116,0.012067568252038807,-0.0558114673857556,-0.0018568869500336094,0.005015661025155049,-0.050425814516759315,0.019988684514637978
2004-11-30,0.07812563945160633,0.11328877211300625,0.10413131582268709,0.0888742937747693,0.12392263669585613,0.05628610155353986,0.10525144071138692,0.03241371298888662,0.03447911220251565,0.11417193259610325,-0.0066562417018264375
2004-12-31,-0.06929471606437898,0.04853936039360396,-0.05044167423429369,0.0346550601459954,0.016799333343558098,-0.00018162363634210976,-0.029732410226307016,-0.038368964336382705,0.005525646267775075,0.030839216613003373,-0.004217729910833579
2005-01-31,-0.03265901258233572,-0.04629235890141803,-0.002842315048887767,-0.05884028592059676,-0.0635178416101444,-0.0300918155790304,-0.011585973459026011,0.09347279383958984,-0.016370064554023678,-0.05496174456256986,0.014060980629612141
2005-02-28,0.07136005734102091,-0.008925276752767441,0.117660735564036,0.1140502150363556,0.03486599089425302,0.032018892123531595,0.15125899136668775,0.01693800769824838,0.02219478934902752,0.045650262288122745,0.018619399472891596
2005-03-31,0.01840792593539997,-0.004987627890380875,-0.06907325581627932,-0.01574504650222408,-0.04985214007782102,-0.062346874765750515,-0.06846242324626173,-0.08230803484286542,-0.03711775675736395,-0.030738447708390737,-0.012463254191476647
2005-04-29,-0.03874913053559004,-0.039945118338582386,-0.012032634222960414,0.02651816664526896,0.041246908119973114,0.008326811575908977,-0.03938903903651858,-0.001771437972251877,0.02436413487341027,0.03860940328202367,-0.016579819990525935
2005-05-31,-0.0006432096159837419,-0.008509809016500003,0.00927575190136598,0.01724709369586841,-0.019208684024227263,-0.00797429531181526,-0.04008380240805709,0.06579102887440591,-0.01075192273194503,0.03841278986029106,-0.006571279050405554
2005-06-30,0.034614881784446494,-0.0009663893074756125,0.09283808768580326,0.03025776269602698,0.03656593524102836,0.010692622847384037,0.04787439545124461,-0.0102479436948828,0.010926350754280945,0.0267972315075522,-0.02152037401751561
2005-07-29,0.004694835680751019,0.021207351663305785,0.14804722083648003,0.056184401310332754,0.08571163299307272,0.02226189881636098,-0.016170409906475225,0.006678607781714474,0.023464393402294226,0.07619986761944664,-0.007665671495692972
2005-08-31,0.03749927439484546,0.006357717964567078,-0.008130793447961415,0.024626144728739696,-0.010214359013340446,-0.013451399491094085,-0.052514578117519695,0.009920096818138324,-0.007219282578577513,0.053294841220032474,-0.03834084449732744
2005-09-30,0.10172699975754851,0.157420332628724,0.034954294134861286,0.055026851780377806,0.023687469400685446,0.0068297836341053575,0.09120051024739961,-0.0017431797896696466,0.036936156857470204,0.10299585299585301,0.025169248128013022
2005-10-31,-0.05530398571271378,-0.04452101998621638,-0.104076910335412,-0.09634379605531351,-0.08347048149554792,-0.04258205725153308,-0.09452807129410334,-0.06880090561061858,-0.04038752567290027,-0.09148759169826814,-0.07910699768619844
2005-11-30,0.11205683925707577,0.11176428159261387,0.03465315101647515,0.06743931849332907,0.04047659243570645,0.030275657463814554,0.11404786506068532,0.11821706720814351,0.0364494008645575,0.09147233354342332,0.10179274752139089
2005-12-30,0.09819529487592638,0.05189606513770406,0.03762404473371661,-0.007818087250503925,0.01887571724283732,0.010001703655379446,0.06633066753958716,0.06354653394081389,-0.003529526842336983,-0.024699563099920496,-0.010582434514637917
2006-01-31,0.0741629251401239,0.05523825971110319,0.2209212721285696,0.054251374713999434,0.08525639169586241,0.055865485094583445,0.19268463515799916,0.19989188506118327,0.013644581023561697,0.04258456588766246,0.06593659870556223
2006-02-28,-0.016548624818156332,0.15016657899351205,0.012641726102108342,0.01648676086686285,0.01562548635104455,0.03363790449843185,0.066521503738044,-0.0033221425069246413,0.01933862910666795,0.0010500600034288876,0.03040007480218332
2006-03-31,0.06387071683542378,0.16577735768515423,-0.010953141377830655,0.03379924279097257,0.0514310232352464,-0.01264710982441064,0.054899360880564574,0.049815082244373254,0.02024373766269405,0.04987904865883164,-0.02787545372050826
2006-04-28,0.08082067484382227,0.02806838590434335,0.06519623881531222,0.069804810725552,0.041586508432229774,-0.0007712190223844173,0.08228127703550214,0.011900568019781677,0.00126227680592228,0.08500703464306825,-0.06053499022782294
2006-05-31,0.06803686613678628,-0.04593309956199676,-0.05079453686627022,-0.0729259774605836,-0.07120897748034072,0.009536873235238996,-0.09292782039834535,-0.07831012378426161,-0.05451689654370673,-0.09065624295271746,-0.10497488030106372
2006-06-30,-0.11493069889220009,-0.015652637660548363,0.022426508865083683,0.05008597811285487,-0.009323146454320419,0.018704322583331212,-0.0076366650996904095,0.03419410152947733,0.01659890488212734,0.08226213110688585,-0.011156981786643483
2006-07-31,0.03163954431900229,-0.042273170555515494,0.04288529336485447,0.05889479961380473,0.025382452999882732,0.011610237814823288,-0.015327433771639143,-0.02887898699187552,0.015360301884358218,0.09915311685459782,0.008153413277012467
2006-08-31,0.10958412039760934,0.12992810842663527,0.01791069984205751,0.026567025422819857,0.04438964241676935,0.009791247374065337,0.02328803923234868,0.030888754635521876,0.0385464479138542,0.03185316446899811,-0.01477599370819671
2006-09-29,0.0855497072432867,0.09568351927104612,-0.03976304208336301,0.01793364681295695,0.008942010816425094,0.015450081833060514,0.06076403073696102,0.12590670874714083,0.01509914869755824,0.05014774095244512,0.10408601542852303
2006-10-31,0.03834723321987199,0.09864442921331218,0.031440258109804775,0.02434997583394294,0.014673416947816875,0.02928387739167171,0.0797617048357302,0.05881584469662671,0.03478597111463766,0.12668943292770907,-0.07031160023034111
2006-11-30,-0.03446500019807475,-0.019977402383147602,0.09520325628877302,0.08254973026238854,0.07443427257955837,0.06400022270629924,0.21189133310022945,0.06849034258772613,0.01969581527620723,0.04937744574884384,-0.01634537959133109
2006-12-29,0.07711401961186559,0.0354396984036045,0.11516119125096647,0.05283072721802662,0.0640362654548674,0.10614325987846929,0.020498474893396956,0.11821940315199608,0.07461777338869902,0.07238456844531838,-0.02003134489176206
2007-01-31,-0.012541662698790423,0.12156101959471677,-0.09355442964182226,0.05080616502844748,0.01712118638486082,-0.03899225654231997,0.013651183285361634,0.11628761698771384,0.010301333947456914,0.031037011747151677,0.10842263838415556
2007-02-28,-0.09044969284329707,0.007266105111854104,-0.03931710223605156,0.01967039365192269,-0.019235750412389452,-0.04402629886811493,0.11806238986717354,0.04346888648673852,-0.015270337801702394,-0.004758546680974973,0.004077320948927099
2007-03-30,0.06935343639332436,0.051535856814608705,0.05562084594189831,0.009077885177574352,0.047698145728503505,0.012651139439307624,0.030910322686147795,-0.039575712730014256,0.01142502287007785,0.00048675592579128235,-0.0430646258066999
2007-04-30,0.023737048237568947,0.08205148847345933,-0.007865405621544141,0.02704964692807099,0.03160925258877456,0.04600291113413468,0.04536537359624204,0.05703115289931082,0.04859488127461975,0.001976868787643582,0.01874384087846681
2007-05-31,0.07188447345737004,0.07744510341602373,0.1528999130496087,0.03518889369100675,0.04996077473121052,-0.00712182761166591,0.07575565200291723,0.10001842821111584,0.009427230677534926,0.025574834510353472,-0.02621656302438069
2007-06-29,-0.019503754371063775,0.03338183432390451,0.13812147939179775,0.02742428443492595,0.0358736292843953,0.05431399850054319,0.0898528049674816,-6.313494375365103e-05,0.023298072285148574,0.11775740141435942,0.031341861455186804
