,0
2018-04-06,0.001461365039586288
2018-04-13,0.0175236000458415
2018-04-20,-0.018262326422451843
2018-04-27,0.0026878369365657623
2018-05-04,-0.0009741077182301315
2018-05-11,0.024902838983735975
2018-05-18,0.019204418771175534
2018-05-25,0.003010588932764822
2018-06-01,-0.009868071269913346
2018-06-08,-0.005649733369772347
2018-06-15,-0.009297402958788368
2018-06-22,-0.022897793480509337
2018-06-29,-0.019028173402071007
2018-07-06,-0.03045259118664675
2018-07-13,0.023040192680347314
2018-07-20,-0.014811983606372096
2018-07-27,0.018547941838371464
2018-08-03,-0.03769053217569311
2018-08-10,0.0031374046039867555
2018-08-17,-0.0520143622473614
2018-08-24,0.02587500725466191
2018-08-31,0.006264493318522091
2018-09-07,-0.01695734305456919
2018-09-14,-0.0044680341528682095
2018-09-21,0.021403040985266165
2018-09-28,-0.012692156347237032
2018-10-05,-0.021542547416483336
2018-10-12,-0.039637009729546535
2018-10-19,-0.0005542060993566571
2018-10-26,-0.024534264558789706
2018-11-02,0.05466213753302746
2018-11-09,-0.008344519061927994
2018-11-16,0.007352237420771076
2018-11-23,-0.015326041833446095
2018-11-30,0.006155970309103416
2018-12-07,-0.0180802583023346
2018-12-14,-0.008317313030778518
2018-12-21,-0.03117875015606187
2018-12-28,-0.0023708171797589416
2019-01-04,-0.010929129835414228
2019-01-11,0.043548978082669595
2019-01-18,0.019833297062142506
2019-01-25,0.012407909485662146
2019-02-01,0.016414570545918817
2019-02-08,0.00489809966347865
2019-02-15,0.009419149402445846
2019-02-22,0.029325326291736422
2019-03-01,-0.0003151096226936354
2019-03-08,-0.018470804316746154
2019-03-15,0.013882603929850182
2019-03-22,0.010578851415676632
2019-03-29,0.0032779274710092975
2019-04-05,0.02303424716872092
2019-04-12,0.0015792623224592408
2019-04-19,-0.0033426956835158495
2019-04-26,-0.014010915469433657
2019-05-03,0.013091060964255396
2019-05-10,-0.04765635483835717
2019-05-17,-0.014762636205028953
2019-05-24,-0.016167036490164963
2019-05-31,0.0018394124928552073
2019-06-07,-0.011539357219755835
2019-06-14,0.006053697440790689
2019-06-21,0.025585092322757453
2019-06-28,0.00665510543517818
2019-07-05,0.009559027321149773
2019-07-12,-0.013772013604798567
2019-07-19,0.00865848857873627
2019-07-26,-0.001082911250364278
2019-08-02,-0.04975456287938855
2019-08-09,-0.023589944952158378
2019-08-16,-0.015953521957237798
2019-08-23,0.03531415934735984
2019-08-30,-0.008293343351547104
2019-09-06,0.020966136778287518
2019-09-13,0.017477080855195445
2019-09-20,-0.010480408020745785
2019-09-27,-0.02182161185491181
2019-10-04,-0.006027924008349587
2019-10-11,0.020099674845659454
2019-10-18,0.017767713151609726
2019-10-25,0.0010848499277293048
2019-11-01,0.014359711802470778
2019-11-08,0.02704345150067791
2019-11-15,-0.02429145972513046
2019-11-22,-0.012893504535278192
2019-11-29,-0.004826698522991653
2019-12-06,0.014834815210615632
2019-12-13,0.0248521685827482
2019-12-20,0.0024969133319453878
2019-12-27,0.01373824029322307
2020-01-03,0.013074051570237392
2020-01-10,0.0031852342054214766
2020-01-17,0.024742413130291793
2020-01-24,-0.023687577994280472
2020-01-31,-0.054851010829292945
2020-02-07,0.04785787235200885
2020-02-14,0.02920913928555895
2020-02-21,0.0008697771462670895
2020-02-28,-0.02654362873902136
2020-03-06,0.009210825238775765
2020-03-13,-0.08558100394945885
2020-03-20,-0.07233041719370806
2020-03-27,0.03166054809348356
2020-04-03,-0.0014314702514911406
2020-04-10,0.05255076494926731
2020-04-17,0.013510545723131928
2020-04-24,-0.01099022593644663
2020-05-01,0.02902932443292147
2020-05-08,0.0025026604674473897
2020-05-15,0.004722117958006656
2020-05-22,-0.029388081573550554
2020-05-29,0.0017656269266311758
2020-06-05,0.0566111628787511
2020-06-12,0.0006989426358227226
2020-06-19,0.025180022574173355
2020-06-26,0.0005822934791981764
2020-07-03,0.038930547864095055
2020-07-10,0.03115348621628064
2020-07-17,-0.004312370101399458
2020-07-24,0.0029755650564420705
2020-07-31,0.01458709961441524
2020-08-07,0.018457986295288015
2020-08-14,-0.006183842244323154
2020-08-21,0.006923542677813659
2020-08-28,0.015099003714041407
2020-09-04,-0.018001957128357293
2020-09-11,-0.017914116835189946
2020-09-18,0.03257852604430394
2020-09-25,-0.04382484245737425
2020-10-02,0.023583961310008075
2020-10-09,0.03628665970874509
2020-10-16,-0.005068433305946173
2020-10-23,-0.0005013584186374103
2020-10-30,-0.01762328071740086
2020-11-06,0.05394486016238265
2020-11-13,0.011283137999965243
2020-11-20,0.03174869092752005
2020-11-27,-0.0004058064347371934
2020-12-04,0.0019408471090350925
2020-12-11,0.00020125245453125244
2020-12-18,0.044917016497318926
2020-12-25,0.0016444922366387117
2021-01-01,0.019143679735988614
2021-01-08,0.03929969410645023
2021-01-15,-0.005673625061485746
2021-01-22,0.06085522722549705
2021-01-29,-0.040276810218543846
2021-02-05,0.04336438223955597
2021-02-12,0.04088734814238995
2021-02-19,0.020655879023904113
2021-02-26,-0.07297348768364681
2021-03-05,-0.01950272989265175
2021-03-12,0.01623975444048752
2021-03-19,-0.00013440072044347637
2021-03-26,-0.02385148147885376
2021-04-02,0.024525199256191062
2021-04-09,-0.002694068062386426
2021-04-16,0.009596218361982128
2021-04-23,0.024189956257788178
2021-04-30,-0.0074174090548404644
2021-05-07,-0.006931940783920797
2021-05-14,-0.027944849562162054
2021-05-21,0.03156321916239894
2021-05-28,-0.011059243114604905
2021-06-04,-0.016576806708289052
2021-06-11,0.008364451358379819
2021-06-18,-0.02571589071972065
2021-06-25,0.02457473569924115
2021-07-02,-0.02490322539327792
2021-07-09,-0.015858619036744487
2021-07-16,0.02102137444454791
2021-07-23,-0.036752320646659786
2021-07-30,-0.0463528249582097
2021-08-06,0.01349792591313202
2021-08-13,0.019692133824474378
2021-08-20,-0.06258391526731566
2021-08-27,0.0444873780508854
2021-09-03,0.039809000373791203
2021-09-10,0.0003519235654797435
2021-09-17,-0.03745934620300089
2021-09-24,-0.025280152959086973
2021-10-01,-0.008050393587567522
2021-10-08,-0.009358217250978651
2021-10-15,0.02471879130265401
2021-10-22,0.008398298199581655
2021-10-29,-0.02884834758418475
2021-11-05,-0.03780765228627708
2021-11-12,0.03145790873584982
2021-11-19,0.003839820583612594
2021-11-26,-0.012674871223168505
2021-12-03,-0.019545983422096652
2021-12-10,0.0035099140303145775
2021-12-17,-0.051146186252955396
2021-12-24,-0.005338613861172687
2021-12-31,0.017206824521695908
2022-01-07,-0.032091882958529536
2022-01-14,0.03828653784740377
2022-01-21,0.00041844128851608144
2022-01-28,-0.06939780181350168
2022-02-04,0.03817219776782361
2022-02-11,0.02302544776070591
2022-02-18,-0.003795285534762813
2022-02-25,-0.0343943255546431
2022-03-04,-0.05716342619321557
2022-03-11,-0.046921173574802466
2022-03-18,0.02774722471087751
2022-03-25,-0.01998985180389329
2022-04-01,0.017250012522550626
2022-04-08,-0.007309996723324826
2022-04-15,-0.011055403537531365
2022-04-22,-0.03994217234904694
2022-04-29,0.008148778670200852
